date,time,ip,stratum,local_system_frequency,error_bounds,estimated_local_offset,leap_status,num_combined_sources,estimated_sd_combined_offset,remaining_offset_correction_from previous_update,total_of_network_path_delays_to_ref_clocks,total_dispersion_accumulated,maximum estimated_error
2021-12-20,16:33:55,PPS,1,3.828,0.022,-2.955e-07,N,1,1.050e-07,-3.307e-11,1.000e-09,9.030e-06,2.573e-05
2021-12-20,16:34:11,PPS,1,3.824,0.017,-1.743e-07,N,1,8.387e-08,-3.447e-11,1.000e-09,1.012e-05,2.573e-05
2021-12-20,16:34:27,PPS,1,3.819,0.016,-2.886e-07,N,1,7.039e-08,-3.975e-11,1.000e-09,1.064e-05,2.661e-05
2021-12-20,16:34:43,PPS,1,3.817,0.010,-9.961e-08,N,1,6.951e-08,-1.398e-10,1.000e-09,1.175e-05,2.721e-05
2021-12-20,16:34:59,PPS,1,3.817,0.006,3.220e-08,N,1,6.330e-08,4.319e-09,1.000e-09,8.627e-06,2.803e-05
2021-12-20,16:35:15,PPS,1,3.817,0.010,6.050e-07,N,1,2.917e-07,-1.987e-08,1.000e-09,1.093e-05,2.477e-05
2021-12-20,16:35:31,PPS,1,3.818,0.016,-1.492e-07,N,1,2.728e-07,-1.328e-11,1.000e-09,1.025e-05,2.785e-05
2021-12-20,16:35:47,PPS,1,3.819,0.021,-1.765e-07,N,1,2.597e-07,9.477e-08,1.000e-09,8.844e-06,2.673e-05
2021-12-20,16:36:03,PPS,1,3.818,0.017,-1.048e-07,N,1,2.309e-07,8.218e-08,1.000e-09,9.812e-06,2.547e-05
2021-12-20,16:36:20,PPS,1,3.822,0.020,5.100e-07,N,1,3.095e-07,8.592e-08,1.000e-09,1.074e-05,2.630e-05
2021-12-20,16:36:36,PPS,1,3.823,0.015,-1.396e-08,N,1,2.837e-07,-3.690e-08,1.000e-09,8.666e-06,2.753e-05
2021-12-20,16:36:52,PPS,1,3.822,0.012,-3.931e-08,N,1,2.578e-07,-2.190e-08,1.000e-09,8.836e-06,2.496e-05
2021-12-20,16:37:08,PPS,1,3.822,0.018,-8.372e-08,N,1,3.436e-07,1.651e-08,1.000e-09,8.440e-06,2.507e-05
2021-12-20,16:37:24,PPS,1,3.822,0.027,5.895e-08,N,1,3.692e-07,8.074e-08,1.000e-09,9.122e-06,2.485e-05
2021-12-20,16:37:40,PPS,1,3.822,0.029,-1.760e-07,N,1,3.271e-07,2.089e-08,1.000e-09,1.053e-05,2.561e-05
2021-12-20,16:37:56,PPS,1,3.820,0.023,-1.579e-07,N,1,2.994e-07,1.178e-07,1.000e-09,9.680e-06,2.723e-05
2021-12-20,16:38:12,PPS,1,3.819,0.017,-5.227e-08,N,1,2.712e-07,1.063e-07,1.000e-09,8.097e-06,2.635e-05
2021-12-20,16:38:28,PPS,1,3.820,0.013,8.800e-08,N,1,2.478e-07,9.654e-08,1.000e-09,7.729e-06,2.455e-05
2021-12-20,16:38:44,PPS,1,3.820,0.011,3.553e-08,N,1,2.250e-07,8.266e-09,1.000e-09,9.164e-06,2.397e-05
2021-12-20,16:39:00,PPS,1,3.820,0.009,-1.993e-08,N,1,2.071e-07,-2.527e-08,1.000e-09,9.789e-06,2.538e-05
2021-12-20,16:39:16,PPS,1,3.820,0.007,6.533e-08,N,1,1.962e-07,-5.297e-09,1.000e-09,7.553e-06,2.596e-05
2021-12-20,16:39:32,PPS,1,3.820,0.006,-5.291e-08,N,1,1.826e-07,-5.385e-08,1.000e-09,9.881e-06,2.377e-05
2021-12-20,16:39:48,PPS,1,3.820,0.005,-1.969e-08,N,1,1.716e-07,-1.044e-09,1.000e-09,9.845e-06,2.600e-05
2021-12-20,16:40:04,PPS,1,3.820,0.005,-5.579e-08,N,1,1.638e-07,1.716e-08,1.000e-09,9.115e-06,2.597e-05
2021-12-20,16:40:20,PPS,1,3.820,0.004,5.488e-08,N,1,1.558e-07,5.127e-08,1.000e-09,1.090e-05,2.529e-05
2021-12-20,16:40:36,PPS,1,3.820,0.004,-1.169e-07,N,1,1.585e-07,-3.751e-09,1.000e-09,9.217e-06,2.713e-05
2021-12-20,16:40:52,PPS,1,3.819,0.004,-1.056e-07,N,1,1.581e-07,5.955e-08,1.000e-09,9.348e-06,2.542e-05
2021-12-20,16:41:08,PPS,1,3.819,0.007,-5.974e-07,N,1,1.867e-07,4.996e-08,1.000e-09,1.145e-05,2.560e-05
2021-12-20,16:41:24,PPS,1,3.817,0.015,-8.552e-07,N,1,2.591e-07,-1.150e-10,1.000e-09,1.039e-05,2.835e-05
2021-12-20,16:41:40,PPS,1,3.807,0.033,-6.245e-07,N,1,2.615e-07,-1.611e-10,1.000e-09,8.469e-06,2.780e-05
2021-12-20,16:41:56,PPS,1,3.797,0.025,-1.255e-07,N,1,2.244e-07,-2.237e-11,1.000e-09,8.726e-06,2.585e-05
2021-12-20,16:42:12,PPS,1,3.797,0.016,1.462e-07,N,1,2.093e-07,7.790e-08,1.000e-09,9.663e-06,2.552e-05
2021-12-20,16:42:28,PPS,1,3.800,0.025,6.316e-07,N,1,3.951e-07,-5.382e-08,1.000e-09,9.305e-06,2.601e-05
2021-12-20,16:42:44,PPS,1,3.807,0.047,9.960e-07,N,1,3.801e-07,4.154e-11,1.000e-09,7.529e-06,2.645e-05
2021-12-20,16:43:00,PPS,1,3.821,0.045,3.483e-07,N,1,3.147e-07,-4.177e-11,1.000e-09,8.908e-06,2.556e-05
2021-12-20,16:43:16,PPS,1,3.828,0.057,4.501e-07,N,1,3.107e-07,-9.130e-08,1.000e-09,1.097e-05,2.606e-05
2021-12-20,16:43:32,PPS,1,3.833,0.037,2.055e-07,N,1,2.741e-07,2.283e-12,1.000e-09,8.934e-06,2.850e-05
2021-12-20,16:43:48,PPS,1,3.831,0.048,-9.080e-08,N,1,3.032e-07,-1.030e-07,1.000e-09,1.054e-05,2.576e-05
2021-12-20,16:44:04,PPS,1,3.832,0.035,1.454e-07,N,1,2.642e-07,-1.188e-08,1.000e-09,1.138e-05,2.736e-05
2021-12-20,16:44:21,PPS,1,3.842,0.052,9.882e-07,N,1,2.818e-07,-9.499e-08,1.000e-09,9.980e-06,2.811e-05
2021-12-20,16:44:37,PPS,1,3.847,0.052,5.523e-08,N,1,2.815e-07,-3.041e-11,1.000e-09,8.957e-06,2.801e-05
2021-12-20,16:44:53,PPS,1,3.849,0.049,4.250e-08,N,1,2.693e-07,-4.816e-08,1.000e-09,8.632e-06,2.592e-05
2021-12-20,16:45:09,PPS,1,3.855,0.042,5.221e-07,N,1,3.176e-07,-7.035e-08,1.000e-09,8.806e-06,2.554e-05
2021-12-20,16:45:25,PPS,1,3.860,0.057,4.135e-07,N,1,3.412e-07,2.579e-11,1.000e-09,9.333e-06,2.610e-05
2021-12-20,16:45:44,PPS,1,3.863,0.038,9.391e-08,N,1,2.912e-07,-1.755e-08,1.000e-09,1.211e-05,2.989e-05
2021-12-20,16:46:07,PPS,1,3.854,0.058,-1.662e-06,N,1,7.178e-07,-7.664e-08,1.000e-09,1.568e-05,3.638e-05
2021-12-20,16:46:23,PPS,1,3.845,0.110,-5.292e-06,N,1,1.808e-06,-8.465e-11,1.000e-09,1.268e-05,3.434e-05
2021-12-20,16:46:39,PPS,1,3.792,0.218,-4.175e-06,N,1,1.373e-06,-2.639e-10,1.000e-09,1.649e-05,3.690e-05
2021-12-20,16:46:55,PPS,1,3.710,0.196,-2.191e-06,N,1,9.616e-07,-5.240e-10,1.000e-09,1.234e-05,4.133e-05
2021-12-20,16:47:11,PPS,1,3.697,0.168,2.643e-07,N,1,9.453e-07,-1.570e-10,1.000e-09,1.143e-05,3.391e-05
2021-12-20,16:47:27,PPS,1,3.721,0.197,2.143e-06,N,1,1.096e-06,-2.153e-07,1.000e-09,1.202e-05,3.045e-05
2021-12-20,16:47:43,PPS,1,3.775,0.087,2.524e-06,N,1,3.996e-07,7.332e-12,1.000e-09,1.004e-05,3.370e-05
2021-12-20,16:47:59,PPS,1,3.793,0.051,9.412e-07,N,1,2.476e-07,4.517e-10,1.000e-09,9.211e-06,3.001e-05
2021-12-20,16:48:15,PPS,1,3.806,0.029,6.723e-07,N,1,1.365e-07,1.570e-11,1.000e-09,8.738e-06,2.702e-05
2021-12-20,16:48:31,PPS,1,3.814,0.042,7.128e-07,N,1,2.281e-07,-2.868e-11,1.000e-09,7.644e-06,2.592e-05
2021-12-20,16:48:47,PPS,1,3.823,0.038,3.526e-07,N,1,1.855e-07,5.544e-13,1.000e-09,8.462e-06,2.512e-05
2021-12-20,16:49:03,PPS,1,3.826,0.022,1.676e-07,N,1,1.673e-07,-1.452e-11,1.000e-09,9.021e-06,2.547e-05
2021-12-20,16:49:19,PPS,1,3.834,0.032,6.233e-07,N,1,1.591e-07,-5.590e-08,1.000e-09,7.633e-06,2.557e-05
2021-12-20,16:49:35,PPS,1,3.837,0.018,6.930e-08,N,1,1.322e-07,-1.084e-10,1.000e-09,8.851e-06,2.489e-05
2021-12-20,16:49:51,PPS,1,3.837,0.012,-7.810e-08,N,1,1.218e-07,-4.532e-08,1.000e-09,7.742e-06,2.523e-05
2021-12-20,16:50:07,PPS,1,3.836,0.009,-7.401e-08,N,1,1.109e-07,2.673e-08,1.000e-09,8.450e-06,2.398e-05
2021-12-20,16:50:23,PPS,1,3.837,0.007,6.741e-08,N,1,1.044e-07,3.968e-08,1.000e-09,8.807e-06,2.470e-05
2021-12-20,16:50:39,PPS,1,3.838,0.007,1.471e-07,N,1,1.150e-07,-2.295e-08,1.000e-09,1.049e-05,2.496e-05
2021-12-20,16:50:55,PPS,1,3.838,0.012,7.056e-07,N,1,2.368e-07,-2.641e-09,1.000e-09,8.992e-06,2.678e-05
2021-12-20,16:51:11,PPS,1,3.842,0.027,1.126e-06,N,1,3.010e-07,-8.345e-11,1.000e-09,8.221e-06,2.608e-05
2021-12-20,16:51:27,PPS,1,3.861,0.054,1.086e-06,N,1,2.500e-07,4.938e-11,1.000e-09,9.101e-06,2.617e-05
2021-12-20,16:51:43,PPS,1,3.886,0.042,7.578e-07,N,1,1.744e-07,-1.095e-10,1.000e-09,1.016e-05,2.736e-05
2021-12-20,16:51:59,PPS,1,3.897,0.034,6.254e-07,N,1,1.564e-07,1.713e-11,1.000e-09,9.546e-06,2.764e-05
2021-12-20,16:52:15,PPS,1,3.904,0.024,3.327e-07,N,1,1.124e-07,-1.046e-10,1.000e-09,9.820e-06,2.676e-05
2021-12-20,16:52:31,PPS,1,3.900,0.032,-5.573e-07,N,1,2.604e-07,-6.757e-11,1.000e-09,1.036e-05,2.656e-05
2021-12-20,16:52:47,PPS,1,3.895,0.050,-5.558e-07,N,1,3.391e-07,-4.849e-11,1.000e-09,9.613e-06,2.748e-05
2021-12-20,16:53:03,PPS,1,3.884,0.062,-5.954e-07,N,1,3.182e-07,-2.769e-11,1.000e-09,1.023e-05,2.708e-05
2021-12-20,16:53:19,PPS,1,3.875,0.042,-2.728e-07,N,1,1.995e-07,-6.069e-11,1.000e-09,1.045e-05,2.790e-05
2021-12-20,16:53:35,PPS,1,3.870,0.030,-3.633e-07,N,1,2.245e-07,2.413e-08,1.000e-09,9.992e-06,2.742e-05
2021-12-20,16:53:51,PPS,1,3.869,0.037,-6.449e-08,N,1,2.248e-07,-3.083e-11,1.000e-09,1.114e-05,2.691e-05
2021-12-20,16:54:07,PPS,1,3.864,0.038,-5.201e-07,N,1,2.884e-07,5.214e-08,1.000e-09,1.176e-05,2.782e-05
2021-12-20,16:54:23,PPS,1,3.862,0.025,-7.129e-08,N,1,2.496e-07,-1.884e-11,1.000e-09,1.281e-05,2.899e-05
2021-12-20,16:54:39,PPS,1,3.862,0.017,-4.651e-08,N,1,2.273e-07,5.761e-08,1.000e-09,8.929e-06,2.930e-05
2021-12-20,16:54:55,PPS,1,3.858,0.016,-3.033e-07,N,1,1.895e-07,7.214e-08,1.000e-09,1.074e-05,2.533e-05
2021-12-20,16:55:11,PPS,1,3.857,0.011,-3.071e-08,N,1,1.697e-07,-3.294e-11,1.000e-09,1.024e-05,2.739e-05
2021-12-20,16:55:27,PPS,1,3.859,0.010,2.157e-07,N,1,1.835e-07,2.695e-08,1.000e-09,7.663e-06,2.646e-05
2021-12-20,16:55:43,PPS,1,3.861,0.016,4.278e-07,N,1,2.394e-07,-5.943e-08,1.000e-09,7.874e-06,2.404e-05
2021-12-20,16:55:59,PPS,1,3.866,0.030,6.247e-07,N,1,2.124e-07,-1.346e-11,1.000e-09,1.098e-05,2.467e-05
2021-12-20,16:56:15,PPS,1,3.875,0.032,1.789e-07,N,1,1.504e-07,7.073e-12,1.000e-09,1.048e-05,2.825e-05
2021-12-20,16:56:31,PPS,1,3.879,0.018,1.351e-07,N,1,1.333e-07,-3.706e-08,1.000e-09,1.048e-05,2.723e-05
2021-12-20,16:56:48,PPS,1,3.877,0.014,-1.750e-07,N,1,1.425e-07,-2.401e-08,1.000e-09,7.020e-06,2.696e-05
2021-12-20,16:57:04,PPS,1,3.875,0.013,-2.624e-07,N,1,1.683e-07,4.429e-08,1.000e-09,9.452e-06,2.341e-05
2021-12-20,16:57:20,PPS,1,3.872,0.016,-3.379e-07,N,1,2.051e-07,-4.012e-11,1.000e-09,9.714e-06,2.600e-05
2021-12-20,16:57:36,PPS,1,3.869,0.013,-1.536e-07,N,1,1.593e-07,-9.279e-12,1.000e-09,7.903e-06,2.634e-05
2021-12-20,16:57:52,PPS,1,3.869,0.010,1.312e-07,N,1,1.545e-07,5.480e-08,1.000e-09,8.369e-06,2.429e-05
2021-12-20,16:58:08,PPS,1,3.871,0.011,2.047e-07,N,1,1.912e-07,-5.135e-08,1.000e-09,6.673e-06,2.462e-05
2021-12-20,16:58:24,PPS,1,3.876,0.024,7.370e-07,N,1,1.368e-07,-2.763e-08,1.000e-09,1.030e-05,2.313e-05
2021-12-20,16:58:40,PPS,1,3.889,0.007,3.124e-07,N,1,3.091e-08,3.733e-11,1.000e-09,7.782e-06,2.761e-05
2021-12-20,16:58:56,PPS,1,3.889,0.005,-6.894e-08,N,1,4.081e-08,-3.000e-11,1.000e-09,8.896e-06,2.423e-05
2021-12-20,16:59:12,PPS,1,3.887,0.008,-1.390e-07,N,1,4.877e-08,-4.697e-12,1.000e-09,9.327e-06,2.525e-05
2021-12-20,16:59:28,PPS,1,3.888,0.014,5.285e-07,N,1,2.595e-07,-1.215e-10,1.000e-09,8.815e-06,2.564e-05
2021-12-20,16:59:44,PPS,1,3.888,0.021,-2.760e-07,N,1,2.673e-07,1.437e-11,1.000e-09,1.085e-05,2.568e-05
2021-12-20,17:00:00,PPS,1,3.889,0.033,1.617e-07,N,1,3.247e-07,8.588e-08,1.000e-09,9.600e-06,2.750e-05
2021-12-20,17:00:16,PPS,1,3.887,0.041,-4.916e-07,N,1,3.524e-07,-6.426e-08,1.000e-09,1.055e-05,2.626e-05
2021-12-20,17:00:32,PPS,1,3.880,0.063,-6.644e-07,N,1,4.180e-07,8.168e-08,1.000e-09,8.706e-06,2.768e-05
2021-12-20,17:00:48,PPS,1,3.874,0.046,-1.377e-07,N,1,3.437e-07,-6.591e-11,1.000e-09,1.070e-05,2.659e-05
2021-12-20,17:01:04,PPS,1,3.876,0.031,2.372e-07,N,1,3.176e-07,1.008e-07,1.000e-09,1.028e-05,2.761e-05
2021-12-20,17:01:20,PPS,1,3.877,0.022,1.021e-07,N,1,2.880e-07,-9.737e-08,1.000e-09,8.851e-06,2.694e-05
2021-12-20,17:01:36,PPS,1,3.879,0.019,3.401e-07,N,1,2.977e-07,-1.074e-07,1.000e-09,8.799e-06,2.543e-05
2021-12-20,17:01:52,PPS,1,3.891,0.034,1.003e-06,N,1,1.649e-07,2.848e-11,1.000e-09,7.938e-06,2.559e-05
2021-12-20,17:02:08,PPS,1,3.899,0.062,1.199e-06,N,1,4.536e-07,1.551e-10,1.000e-09,9.974e-06,2.563e-05
2021-12-20,17:02:24,PPS,1,3.917,0.085,8.270e-07,N,1,4.392e-07,-3.450e-12,1.000e-09,9.598e-06,2.844e-05
2021-12-20,17:02:40,PPS,1,3.930,0.070,2.700e-07,N,1,3.391e-07,3.445e-11,1.000e-09,9.140e-06,2.796e-05
2021-12-20,17:02:56,PPS,1,3.929,0.066,-2.162e-07,N,1,3.565e-07,-1.268e-07,1.000e-09,1.017e-05,2.658e-05
2021-12-20,17:03:12,PPS,1,3.931,0.043,2.661e-07,N,1,3.225e-07,7.439e-08,1.000e-09,1.065e-05,2.735e-05
2021-12-20,17:03:28,PPS,1,3.931,0.027,-2.655e-08,N,1,2.790e-07,-1.159e-07,1.000e-09,1.029e-05,2.756e-05
2021-12-20,17:03:44,PPS,1,3.929,0.023,-3.300e-07,N,1,2.861e-07,-7.030e-08,1.000e-09,1.011e-05,2.684e-05
2021-12-20,17:04:00,PPS,1,3.927,0.018,-1.782e-07,N,1,2.697e-07,1.024e-07,1.000e-09,9.046e-06,2.677e-05
2021-12-20,17:04:16,PPS,1,3.927,0.013,6.129e-08,N,1,2.428e-07,8.597e-08,1.000e-09,9.411e-06,2.563e-05
2021-12-20,17:04:32,PPS,1,3.927,0.010,2.408e-08,N,1,2.236e-07,2.284e-08,1.000e-09,8.717e-06,2.567e-05
2021-12-20,17:04:48,PPS,1,3.928,0.009,9.497e-08,N,1,2.106e-07,-1.386e-09,1.000e-09,7.696e-06,2.491e-05
2021-12-20,17:05:04,PPS,1,3.929,0.014,2.368e-07,N,1,2.367e-07,-6.699e-08,1.000e-09,8.929e-06,2.396e-05
2021-12-20,17:05:20,PPS,1,3.933,0.029,1.234e-06,N,1,2.874e-07,-4.391e-08,1.000e-09,8.162e-06,2.550e-05
2021-12-20,17:05:36,PPS,1,3.942,0.048,1.823e-07,N,1,2.901e-07,-5.047e-11,1.000e-09,8.205e-06,2.622e-05
2021-12-20,17:05:52,PPS,1,3.951,0.050,2.562e-07,N,1,2.529e-07,-1.060e-07,1.000e-09,8.600e-06,2.532e-05
2021-12-20,17:06:08,PPS,1,3.953,0.048,-2.645e-08,N,1,2.521e-07,-1.667e-08,1.000e-09,9.903e-06,2.583e-05
2021-12-20,17:06:24,PPS,1,3.955,0.032,2.222e-07,N,1,2.330e-07,9.321e-09,1.000e-09,1.053e-05,2.670e-05
2021-12-20,17:06:40,PPS,1,3.955,0.020,-9.551e-08,N,1,2.091e-07,-8.335e-08,1.000e-09,9.675e-06,2.728e-05
2021-12-20,17:06:56,PPS,1,3.954,0.015,-1.047e-07,N,1,1.885e-07,1.158e-08,1.000e-09,1.036e-05,2.604e-05
2021-12-20,17:07:12,PPS,1,3.951,0.016,-3.783e-07,N,1,2.390e-07,6.825e-08,1.000e-09,9.280e-06,2.674e-05
2021-12-20,17:07:28,PPS,1,3.949,0.013,-2.145e-07,N,1,2.336e-07,-6.148e-11,1.000e-09,1.042e-05,2.601e-05
2021-12-20,17:07:44,PPS,1,3.943,0.018,-6.212e-07,N,1,2.472e-07,8.303e-08,1.000e-09,1.100e-05,2.688e-05
2021-12-20,17:08:01,PPS,1,3.940,0.014,-2.396e-07,N,1,2.454e-07,-1.512e-10,1.000e-09,7.755e-06,2.805e-05
2021-12-20,17:08:17,PPS,1,3.933,0.020,-6.745e-07,N,1,2.231e-07,8.361e-08,1.000e-09,1.040e-05,2.425e-05
2021-12-20,17:08:33,PPS,1,3.925,0.013,-4.776e-07,N,1,1.423e-07,-9.994e-11,1.000e-09,7.430e-06,2.754e-05
2021-12-20,17:08:49,PPS,1,3.921,0.021,-3.642e-07,N,1,1.090e-07,-1.279e-10,1.000e-09,1.008e-05,2.415e-05
2021-12-20,17:09:05,PPS,1,3.917,0.013,-9.993e-08,N,1,9.596e-08,-1.417e-10,1.000e-09,8.130e-06,2.685e-05
2021-12-20,17:09:21,PPS,1,3.917,0.008,4.525e-08,N,1,8.452e-08,3.050e-08,1.000e-09,1.007e-05,2.447e-05
2021-12-20,17:09:37,PPS,1,3.917,0.006,-1.469e-08,N,1,7.632e-08,-1.307e-08,1.000e-09,8.628e-06,2.624e-05
2021-12-20,17:09:53,PPS,1,3.916,0.006,-1.233e-07,N,1,8.764e-08,1.463e-09,1.000e-09,9.236e-06,2.474e-05
2021-12-20,17:10:09,PPS,1,3.916,0.011,-5.669e-07,N,1,1.916e-07,6.132e-09,1.000e-09,8.047e-06,2.548e-05
2021-12-20,17:10:25,PPS,1,3.913,0.022,-7.557e-07,N,1,2.577e-07,-8.771e-11,1.000e-09,1.045e-05,2.495e-05
2021-12-20,17:10:41,PPS,1,3.902,0.047,-1.073e-06,N,1,2.720e-07,-1.319e-10,1.000e-09,1.060e-05,2.784e-05
2021-12-20,17:10:57,PPS,1,3.875,0.045,-8.960e-07,N,1,1.851e-07,-5.637e-11,1.000e-09,8.217e-06,2.875e-05
2021-12-20,17:11:13,PPS,1,3.866,0.019,-3.099e-07,N,1,9.376e-08,-2.936e-10,1.000e-09,7.283e-06,2.592e-05
2021-12-20,17:11:29,PPS,1,3.867,0.022,1.448e-07,N,1,1.271e-07,-3.201e-11,1.000e-09,9.306e-06,2.393e-05
2021-12-20,17:11:45,PPS,1,3.866,0.015,-7.948e-08,N,1,1.136e-07,-3.486e-08,1.000e-09,8.979e-06,2.583e-05
2021-12-20,17:12:01,PPS,1,3.867,0.019,4.916e-08,N,1,1.220e-07,3.291e-08,1.000e-09,7.593e-06,2.528e-05
2021-12-20,17:12:17,PPS,1,3.868,0.014,8.245e-08,N,1,1.058e-07,-1.503e-08,1.000e-09,8.830e-06,2.396e-05
2021-12-20,17:12:33,PPS,1,3.868,0.010,-8.736e-08,N,1,1.009e-07,-3.768e-08,1.000e-09,8.033e-06,2.518e-05
2021-12-20,17:12:49,PPS,1,3.866,0.011,-2.471e-07,N,1,1.413e-07,3.327e-08,1.000e-09,9.223e-06,2.426e-05
2021-12-20,17:13:05,PPS,1,3.864,0.020,-3.764e-07,N,1,1.691e-07,-4.187e-11,1.000e-09,8.830e-06,2.571e-05
2021-12-20,17:13:21,PPS,1,3.859,0.020,-1.391e-07,N,1,1.439e-07,-2.993e-11,1.000e-09,1.029e-05,2.562e-05
2021-12-20,17:13:37,PPS,1,3.852,0.018,-3.729e-07,N,1,8.097e-08,4.932e-08,1.000e-09,9.129e-06,2.678e-05
2021-12-20,17:13:53,PPS,1,3.851,0.009,-2.416e-09,N,1,6.915e-08,-2.058e-10,1.000e-09,7.485e-06,2.588e-05
2021-12-20,17:14:09,PPS,1,3.851,0.006,-4.059e-08,N,1,6.083e-08,1.948e-09,1.000e-09,1.003e-05,2.366e-05
2021-12-20,17:14:25,PPS,1,3.850,0.011,-3.864e-07,N,1,1.505e-07,2.263e-08,1.000e-09,8.328e-06,2.619e-05
2021-12-20,17:14:41,PPS,1,3.847,0.022,-5.591e-07,N,1,1.893e-07,-4.866e-11,1.000e-09,9.959e-06,2.502e-05
2021-12-20,17:14:57,PPS,1,3.837,0.038,-6.015e-07,N,1,1.937e-07,-3.858e-11,1.000e-09,1.041e-05,2.706e-05
2021-12-20,17:15:13,PPS,1,3.823,0.020,-4.026e-07,N,1,8.415e-08,-6.829e-11,1.000e-09,1.053e-05,2.777e-05
2021-12-20,17:15:29,PPS,1,3.818,0.020,-3.374e-07,N,1,9.776e-08,-5.007e-11,1.000e-09,8.156e-06,2.728e-05
2021-12-20,17:15:45,PPS,1,3.817,0.018,-4.254e-08,N,1,9.309e-08,-7.507e-11,1.000e-09,1.057e-05,2.486e-05
2021-12-20,17:16:01,PPS,1,3.813,0.030,-4.916e-07,N,1,2.123e-07,2.951e-08,1.000e-09,9.872e-06,2.693e-05
2021-12-20,17:16:17,PPS,1,3.808,0.036,-2.454e-07,N,1,1.829e-07,-1.211e-10,1.000e-09,1.117e-05,2.696e-05
2021-12-20,17:16:33,PPS,1,3.804,0.023,-1.978e-07,N,1,1.702e-07,2.191e-08,1.000e-09,9.845e-06,2.836e-05
2021-12-20,17:16:49,PPS,1,3.805,0.016,1.677e-07,N,1,1.664e-07,3.048e-08,1.000e-09,9.007e-06,2.646e-05
2021-12-20,17:17:06,PPS,1,3.805,0.015,6.506e-08,N,1,1.649e-07,-6.321e-08,1.000e-09,9.324e-06,2.543e-05
2021-12-20,17:17:22,PPS,1,3.810,0.029,8.523e-07,N,1,2.311e-07,-6.182e-08,1.000e-09,7.500e-06,2.571e-05
2021-12-20,17:17:38,PPS,1,3.820,0.048,6.375e-07,N,1,2.614e-07,-5.314e-11,1.000e-09,9.809e-06,2.507e-05
2021-12-20,17:17:54,PPS,1,3.837,0.039,7.498e-07,N,1,1.710e-07,1.659e-11,1.000e-09,9.696e-06,2.736e-05
2021-12-20,17:18:10,PPS,1,3.843,0.029,2.406e-07,N,1,1.448e-07,5.952e-11,1.000e-09,8.660e-06,2.713e-05
2021-12-20,17:18:26,PPS,1,3.847,0.012,1.401e-07,N,1,6.079e-08,-4.669e-12,1.000e-09,7.660e-06,2.540e-05
2021-12-20,17:18:42,PPS,1,3.848,0.007,2.345e-08,N,1,5.166e-08,-4.199e-11,1.000e-09,8.365e-06,2.416e-05
2021-12-20,17:18:58,PPS,1,3.848,0.008,5.751e-08,N,1,6.081e-08,-1.653e-08,1.000e-09,1.167e-05,2.450e-05
2021-12-20,17:19:14,PPS,1,3.849,0.006,7.424e-08,N,1,6.261e-08,-1.414e-08,1.000e-09,9.531e-06,2.788e-05
2021-12-20,17:19:30,PPS,1,3.852,0.009,2.044e-07,N,1,4.415e-08,-5.238e-09,1.000e-09,8.119e-06,2.573e-05
2021-12-20,17:19:46,PPS,1,3.853,0.005,4.835e-08,N,1,3.817e-08,-1.233e-11,1.000e-09,8.747e-06,2.450e-05
2021-12-20,17:20:02,PPS,1,3.852,0.009,-3.703e-07,N,1,1.829e-07,-7.702e-09,1.000e-09,8.552e-06,2.489e-05
2021-12-20,17:20:18,PPS,1,3.850,0.018,-4.967e-07,N,1,2.066e-07,-6.235e-11,1.000e-09,8.312e-06,2.513e-05
2021-12-20,17:20:34,PPS,1,3.843,0.034,-5.435e-07,N,1,1.925e-07,-6.582e-11,1.000e-09,9.016e-06,2.526e-05
2021-12-20,17:20:50,PPS,1,3.828,0.040,-7.015e-07,N,1,1.759e-07,-7.305e-11,1.000e-09,8.935e-06,2.626e-05
2021-12-20,17:21:06,PPS,1,3.823,0.021,-1.646e-07,N,1,1.546e-07,-3.312e-11,1.000e-09,7.315e-06,2.635e-05
2021-12-20,17:21:22,PPS,1,3.819,0.014,-1.922e-07,N,1,1.017e-07,4.759e-08,1.000e-09,7.822e-06,2.383e-05
2021-12-20,17:21:38,PPS,1,3.819,0.009,4.597e-08,N,1,9.003e-08,-4.709e-11,1.000e-09,8.485e-06,2.431e-05
2021-12-20,17:21:54,PPS,1,3.820,0.007,9.589e-08,N,1,9.076e-08,-3.052e-08,1.000e-09,8.034e-06,2.469e-05
2021-12-20,17:22:10,PPS,1,3.820,0.009,7.944e-08,N,1,9.996e-08,-7.091e-09,1.000e-09,1.094e-05,2.459e-05
2021-12-20,17:22:26,PPS,1,3.820,0.007,-3.865e-08,N,1,9.246e-08,-3.749e-08,1.000e-09,8.187e-06,2.719e-05
2021-12-20,17:22:42,PPS,1,3.820,0.005,-2.655e-08,N,1,8.224e-08,9.632e-10,1.000e-09,1.008e-05,2.432e-05
2021-12-20,17:22:58,PPS,1,3.821,0.006,4.099e-08,N,1,7.582e-08,2.120e-08,1.000e-09,8.879e-06,2.622e-05
2021-12-20,17:23:14,PPS,1,3.820,0.005,-4.403e-08,N,1,7.052e-08,-1.654e-08,1.000e-09,8.544e-06,2.501e-05
2021-12-20,17:23:30,PPS,1,3.820,0.004,7.792e-09,N,1,6.294e-08,2.019e-08,1.000e-09,9.445e-06,2.468e-05
2021-12-20,17:23:46,PPS,1,3.820,0.003,-1.372e-08,N,1,5.736e-08,1.057e-08,1.000e-09,8.471e-06,2.554e-05
