date,time,ip,leap_status,stratum,rfc_5905_1-3,rfc_5905_3-5,delay_tests,local_poll,remote_poll,score,estimated_local_error,peer_delay,peer_dispersion,root_delay,root_dispersion,reference_id,ntp_mode,transmit_timestamp_source,receive_timestamp_source
2021-12-20,04:17:56,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.012e-03,2.245e-02,3.209e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,04:26:33,129.6.15.28,N,1,111,111,1111,10,13,0.56,1.326e-03,2.410e-02,3.333e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,04:35:15,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.380e-03,2.412e-02,3.218e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,04:43:38,129.6.15.28,N,1,111,111,1111,10,13,0.58,1.375e-03,2.360e-02,3.236e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,04:52:28,129.6.15.29,N,1,111,111,1111,10,13,1.00,2.227e-03,2.558e-02,3.190e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,05:01:02,129.6.15.28,N,1,111,111,1111,10,13,0.61,1.227e-03,2.380e-02,3.194e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,05:09:36,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.465e-03,2.392e-02,3.184e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,05:18:19,129.6.15.28,N,1,111,111,1111,10,13,0.66,1.423e-03,2.356e-02,3.178e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,05:26:52,129.6.15.29,N,1,111,111,1111,10,13,1.00,9.950e-04,2.310e-02,3.173e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,05:35:37,129.6.15.28,N,1,111,111,1111,10,13,0.72,1.527e-03,2.457e-02,3.169e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,05:44:12,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.247e-03,2.391e-02,3.170e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,05:52:59,129.6.15.28,N,1,111,111,1111,10,13,0.80,1.821e-03,2.451e-02,3.166e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,06:01:22,129.6.15.29,N,1,111,111,1101,10,13,1.00,-1.910e-02,6.485e-02,3.211e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,06:10:06,129.6.15.28,N,1,111,111,1111,10,13,0.89,1.402e-03,2.390e-02,3.163e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,06:18:43,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.602e-03,2.409e-02,3.166e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,06:27:26,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.230e-03,2.384e-02,3.159e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,06:36:01,129.6.15.29,N,1,111,111,1111,10,13,1.00,3.840e-04,2.549e-02,3.214e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,06:44:44,129.6.15.28,N,1,111,111,1111,10,13,0.94,9.905e-05,2.556e-02,3.159e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,06:53:17,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.315e-03,2.327e-02,3.205e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,07:01:56,129.6.15.28,N,1,111,111,1111,10,13,0.91,1.790e-03,2.430e-02,3.311e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,07:10:40,129.6.15.29,N,1,111,111,1111,10,13,1.00,6.046e-04,2.488e-02,3.186e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,07:28:03,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.324e-03,2.359e-02,3.180e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,07:36:19,129.6.15.28,N,1,111,111,1111,10,13,1.00,-4.163e-04,2.934e-02,3.273e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,07:45:25,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.308e-03,2.343e-02,3.170e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,07:53:41,129.6.15.28,N,1,111,111,1111,10,13,1.00,7.014e-05,2.100e-02,3.226e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,08:02:41,129.6.15.29,N,1,111,111,1111,10,13,1.00,-9.759e-04,3.024e-02,3.171e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,08:10:54,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.352e-03,2.391e-02,3.212e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,08:19:45,129.6.15.29,N,1,111,111,1111,10,13,1.00,9.122e-04,2.306e-02,3.166e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,08:27:59,129.6.15.28,N,1,111,111,1111,10,13,1.00,-1.937e-04,2.055e-02,3.199e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,08:37:08,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.227e-03,2.399e-02,3.162e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,08:45:11,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.838e-03,2.518e-02,3.193e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,08:54:14,129.6.15.29,N,1,111,111,1111,10,13,1.00,9.517e-04,2.312e-02,3.158e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,09:02:32,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.729e-03,2.436e-02,3.197e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,09:11:24,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.158e-03,2.412e-02,3.156e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,09:19:36,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.534e-03,2.369e-02,3.194e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,09:28:33,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.095e-03,2.305e-02,3.154e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,09:36:47,129.6.15.28,N,1,111,111,1111,10,13,1.00,2.107e-03,2.532e-02,3.192e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,09:45:41,129.6.15.29,N,1,111,111,1111,10,13,1.00,3.556e-05,2.376e-02,3.152e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,09:54:09,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.109e-03,2.383e-02,3.186e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,10:02:53,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.459e-03,2.463e-02,3.155e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,10:11:16,129.6.15.28,N,1,111,111,1101,10,13,1.00,4.126e-02,1.032e-01,3.318e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,10:20:06,129.6.15.29,N,1,111,111,1111,10,13,1.00,8.100e-04,2.392e-02,3.153e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,10:28:34,129.6.15.28,N,1,111,111,1111,10,13,1.00,7.074e-04,2.422e-02,3.181e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,10:37:17,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.115e-03,2.284e-02,3.152e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,10:45:48,129.6.15.28,N,1,111,111,1111,10,13,1.00,2.899e-04,2.227e-02,3.172e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,10:54:27,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.388e-03,2.355e-02,3.151e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,11:03:04,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.875e-03,2.477e-02,3.172e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,11:20:18,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.086e-03,2.425e-02,3.168e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,11:28:58,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.579e-03,2.408e-02,3.150e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,11:37:43,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.275e-03,2.419e-02,3.165e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,11:46:12,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.219e-03,2.336e-02,3.149e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,11:54:57,129.6.15.28,N,1,111,111,1111,10,13,1.00,2.487e-03,2.544e-02,3.164e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,12:03:22,129.6.15.29,N,1,111,111,1111,10,13,0.94,-4.183e-04,2.018e-02,3.148e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,12:12:14,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.471e-03,2.607e-02,3.163e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,12:20:34,129.6.15.29,N,1,111,111,1111,10,13,0.88,1.283e-03,2.329e-02,3.412e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,12:29:18,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.725e-03,2.439e-02,3.160e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,12:37:51,129.6.15.29,N,1,111,111,1111,10,13,0.84,1.557e-03,2.403e-02,3.517e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,12:46:31,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.816e-03,2.474e-02,3.158e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,12:54:56,129.6.15.29,N,1,111,111,1111,10,13,0.84,1.084e-03,2.351e-02,3.435e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,13:03:39,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.353e-03,2.379e-02,3.156e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,13:12:09,129.6.15.29,N,1,111,111,1111,10,13,0.78,1.480e-03,2.355e-02,3.363e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,13:20:51,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.210e-03,2.362e-02,3.154e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,13:29:33,129.6.15.29,N,1,111,111,1111,10,13,0.75,2.091e-03,2.462e-02,3.629e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,13:37:58,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.144e-03,2.421e-02,3.153e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,13:46:45,129.6.15.29,N,1,111,111,1111,10,13,0.75,4.836e-04,2.588e-02,3.445e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,13:55:17,129.6.15.28,N,1,111,111,1101,10,13,1.00,1.781e-02,6.278e-02,3.174e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,14:03:51,129.6.15.29,N,1,111,111,1111,10,13,0.72,-1.722e-04,2.076e-02,3.315e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,14:20:55,129.6.15.29,N,1,111,111,1101,10,13,0.74,-1.726e-02,5.959e-02,3.497e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,14:29:36,129.6.15.28,N,1,111,111,1111,10,13,1.00,1.281e-03,2.375e-02,3.152e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,14:38:17,129.6.15.29,N,1,111,111,1111,10,13,0.74,1.102e-04,2.518e-02,3.290e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,14:55:26,129.6.15.29,N,1,111,111,1111,10,13,0.75,1.005e-03,2.377e-02,3.265e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,15:04:07,129.6.15.28,N,1,111,111,1111,10,13,0.94,1.618e-03,2.480e-02,3.155e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,15:12:47,129.6.15.29,N,1,111,111,1111,10,13,0.79,4.704e-03,3.039e-02,3.320e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,15:21:24,129.6.15.28,N,1,111,111,1111,10,13,0.88,1.139e-03,2.472e-02,3.326e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,15:30:10,129.6.15.29,N,1,111,111,1111,10,13,0.79,1.484e-03,2.695e-02,3.330e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,15:38:41,129.6.15.28,N,1,111,111,1111,10,13,0.84,1.360e-03,2.350e-02,3.242e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,15:47:18,129.6.15.29,N,1,111,111,1111,10,13,0.80,1.038e-03,2.412e-02,3.329e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,15:55:54,129.6.15.28,N,1,111,111,1111,10,13,0.78,1.844e-03,2.445e-02,3.180e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,16:04:39,129.6.15.29,N,1,111,111,1111,10,13,0.83,-1.275e-04,2.458e-02,3.273e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,16:13:08,129.6.15.28,N,1,111,111,1111,10,13,0.75,1.250e-03,2.543e-02,3.204e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,16:21:46,129.6.15.29,N,1,111,111,1111,10,13,0.86,9.201e-04,2.300e-02,3.233e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,16:30:16,129.6.15.28,N,1,111,111,1101,10,13,0.77,-3.892e-02,9.940e-02,3.329e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,16:38:55,129.6.15.29,N,1,111,111,1101,10,13,0.88,-4.178e-02,1.100e-01,3.595e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,16:47:25,129.6.15.28,N,1,111,111,1111,10,13,0.71,1.409e-03,2.410e-02,3.185e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,16:56:10,129.6.15.29,N,1,111,111,1111,10,13,0.90,1.139e-03,2.375e-02,3.237e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,17:04:48,129.6.15.28,N,1,111,111,1111,10,13,0.68,1.573e-03,2.504e-02,3.264e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,17:13:27,129.6.15.29,N,1,111,111,1111,10,13,0.90,1.414e-03,2.364e-02,3.232e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,17:22:11,129.6.15.28,N,1,111,111,1111,10,13,0.68,2.087e-04,2.227e-02,3.213e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,17:30:42,129.6.15.29,N,1,111,111,1111,10,13,0.92,-3.173e-04,2.036e-02,3.275e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,17:39:26,129.6.15.28,N,1,111,111,1111,10,13,0.69,1.400e-03,2.413e-02,3.210e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,17:47:53,129.6.15.29,N,1,111,111,1111,10,13,0.95,1.388e-03,2.358e-02,3.237e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,17:56:49,129.6.15.28,N,1,111,111,1111,10,13,0.72,1.297e-03,2.387e-02,3.211e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,18:05:15,129.6.15.29,N,1,111,111,1101,10,13,0.97,-5.538e-03,3.923e-02,3.280e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,18:14:14,129.6.15.28,N,1,111,111,1111,10,13,0.77,1.790e-03,2.554e-02,3.208e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,18:22:30,129.6.15.29,N,1,111,111,1111,10,13,0.90,1.417e-03,2.351e-02,3.224e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,18:31:26,129.6.15.28,N,1,111,111,1111,10,13,0.83,1.259e-03,2.423e-02,3.201e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,18:39:50,129.6.15.29,N,1,111,111,1111,10,13,0.87,7.013e-04,2.398e-02,3.322e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,18:48:50,129.6.15.28,N,1,111,111,1111,10,13,0.77,7.454e-04,2.677e-02,3.197e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,18:57:03,129.6.15.29,N,1,111,111,1101,10,13,0.89,-4.869e-03,4.260e-02,3.280e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,19:06:11,129.6.15.28,N,1,111,111,1111,10,13,0.71,1.202e-03,2.348e-02,3.409e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,19:14:27,129.6.15.29,N,1,111,111,1111,10,13,0.89,1.573e-03,2.349e-02,3.216e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,19:23:16,129.6.15.28,N,1,111,111,1101,10,13,0.73,5.703e-03,3.246e-02,3.292e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,19:31:45,129.6.15.29,N,1,111,111,1111,10,13,0.91,1.512e-03,2.415e-02,3.196e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,19:40:25,129.6.15.28,N,1,111,111,1111,10,13,0.70,4.169e-04,2.586e-02,3.261e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,19:48:59,129.6.15.29,N,1,111,111,1111,10,13,0.94,1.471e-03,2.376e-02,3.179e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,19:57:40,129.6.15.28,N,1,111,111,1111,10,13,0.70,8.165e-04,2.493e-02,3.199e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,20:06:04,129.6.15.29,N,1,111,111,1111,10,13,0.99,1.327e-03,2.395e-02,3.169e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,20:14:46,129.6.15.28,N,1,111,111,1111,10,13,0.71,1.633e-03,2.472e-02,3.183e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,20:23:21,129.6.15.29,N,1,111,111,1111,10,13,1.00,-3.974e-04,2.090e-02,3.160e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,20:32:02,129.6.15.28,N,1,111,111,1111,10,13,0.74,1.400e-03,2.443e-02,3.186e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,20:40:36,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.002e-03,2.305e-02,3.156e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,20:49:19,129.6.15.28,N,1,111,111,1111,10,13,0.74,1.319e-03,2.359e-02,3.175e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,20:57:41,129.6.15.29,N,1,111,111,1111,10,13,1.00,2.353e-03,2.581e-02,3.156e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,21:06:31,129.6.15.28,N,1,111,111,1111,10,13,0.76,1.754e-03,2.462e-02,3.186e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,21:14:54,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.504e-03,2.383e-02,3.153e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,21:23:52,129.6.15.28,N,1,111,111,1111,10,13,0.79,1.461e-03,2.411e-02,3.179e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,21:32:09,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.472e-03,2.339e-02,3.151e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,21:41:12,129.6.15.28,N,1,111,111,1111,10,13,0.84,1.861e-03,2.447e-02,3.169e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,21:49:25,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.645e-03,2.412e-02,3.150e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,21:58:35,129.6.15.28,N,1,111,111,1111,10,13,0.90,2.280e-03,2.553e-02,3.165e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,22:06:45,129.6.15.29,N,1,111,111,1111,10,13,0.94,-1.507e-03,2.220e-02,3.148e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,22:15:55,129.6.15.28,N,1,111,111,1111,10,13,0.98,1.723e-03,2.427e-02,3.161e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,22:24:01,129.6.15.29,N,1,111,111,1111,10,13,0.88,1.747e-03,2.432e-02,3.553e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,22:33:05,129.6.15.28,N,1,111,111,1101,10,13,1.00,4.601e-03,3.043e-02,3.163e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,22:41:22,129.6.15.29,N,1,111,111,1111,10,13,0.81,1.998e-04,2.440e-02,3.769e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,22:58:28,129.6.15.29,N,1,111,111,1111,10,13,0.78,8.108e-04,2.248e-02,3.677e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,23:07:35,129.6.15.28,N,1,111,111,1111,10,13,0.94,1.277e-03,2.423e-02,3.158e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,23:15:39,129.6.15.29,N,1,111,111,1111,10,13,0.78,5.881e-03,3.308e-02,3.632e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,23:24:49,129.6.15.28,N,1,111,111,1111,10,13,0.88,1.601e-03,2.442e-02,3.264e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,23:32:45,129.6.15.29,N,1,111,111,1111,10,13,0.80,7.709e-04,2.330e-02,3.407e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,23:42:05,129.6.15.28,N,1,111,111,1111,10,13,0.81,1.048e-05,2.148e-02,3.218e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,23:50:08,129.6.15.29,N,1,111,111,1111,10,13,0.83,1.820e-03,2.399e-02,3.322e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-20,23:59:21,129.6.15.28,N,1,111,111,1111,10,13,0.75,5.207e-04,2.666e-02,3.344e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,00:07:28,129.6.15.29,N,1,111,111,1111,10,13,0.88,8.626e-04,2.374e-02,3.276e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,00:16:40,129.6.15.28,N,1,111,111,1111,10,13,0.72,1.224e-03,2.461e-02,3.346e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,00:24:39,129.6.15.29,N,1,111,111,1111,10,13,0.94,1.201e-03,2.351e-02,3.245e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,00:34:03,129.6.15.28,N,1,111,111,1111,10,13,0.72,-5.178e-04,2.775e-02,3.329e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,00:41:43,129.6.15.29,N,1,111,111,1111,10,13,0.95,1.234e-03,2.340e-02,3.222e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,00:51:18,129.6.15.28,N,1,111,111,1111,10,13,0.73,2.262e-03,2.586e-02,3.273e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,00:58:49,129.6.15.29,N,1,111,111,1111,10,13,0.98,1.653e-03,2.442e-02,3.223e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,01:08:25,129.6.15.28,N,1,111,111,1111,10,13,0.77,1.173e-03,2.413e-02,3.270e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,01:15:55,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.384e-03,2.385e-02,3.202e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,01:25:39,129.6.15.28,N,1,111,111,1111,10,13,0.78,1.842e-03,2.497e-02,3.241e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,01:33:00,129.6.15.29,N,1,111,111,1111,10,13,1.00,-6.127e-04,2.016e-02,3.180e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,01:43:02,129.6.15.28,N,1,111,111,1111,10,13,0.81,1.599e-03,2.844e-02,3.301e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,01:50:16,129.6.15.29,N,1,111,111,1111,10,13,1.00,2.584e-03,2.614e-02,3.180e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,02:00:23,129.6.15.28,N,1,111,111,1111,10,13,0.86,1.419e-03,2.383e-02,3.247e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,02:07:26,129.6.15.29,N,1,111,111,1111,10,13,1.00,-3.682e-04,2.027e-02,3.167e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,02:17:40,129.6.15.28,N,1,111,111,1101,10,13,0.88,1.414e-02,5.580e-02,3.322e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,02:24:43,129.6.15.29,N,1,111,111,1111,10,13,1.00,1.203e-03,2.298e-02,3.163e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,02:34:48,129.6.15.28,N,1,111,111,1111,10,13,0.90,1.823e-03,2.494e-02,3.221e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,02:41:51,129.6.15.29,N,1,111,111,1111,10,13,1.00,9.762e-04,2.363e-02,3.161e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,02:51:55,129.6.15.28,N,1,111,111,1111,10,13,0.93,6.415e-04,2.698e-02,3.256e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,02:59:08,129.6.15.29,N,1,111,111,1111,10,13,0.94,1.499e-03,2.504e-02,3.192e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,03:09:06,129.6.15.28,N,1,111,111,1111,10,13,0.86,-1.830e-04,2.090e-02,3.215e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,03:16:22,129.6.15.29,N,1,111,111,1111,10,13,0.88,-6.652e-04,2.022e-02,3.334e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,03:26:18,129.6.15.28,N,1,111,111,1111,10,13,0.80,2.044e-03,2.551e-02,3.421e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,03:33:45,129.6.15.29,N,1,111,111,1111,10,13,0.81,1.139e-03,2.274e-02,3.240e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
2021-12-21,03:43:23,129.6.15.28,N,1,111,111,1111,10,13,0.74,1.765e-03,2.458e-02,3.583e-07,2.441e-04,4.883e-04,4E495354,4B,D,K
